test_id,mode,sector,metric,mean_score_0_5,normalized_0_1,score_spread,review_required,review_reasons,timestamp
tos-044,summary,food_delivery,protocol_adherence,5.000,1.0000,0,True,random_sample,2026-05-06T20:13:15.476111
tos-044,summary,food_delivery,faithfulness,4.000,0.8000,0,True,random_sample,2026-05-06T20:13:15.476111
tos-044,summary,food_delivery,harm_flagging_accuracy,4.000,0.8000,0,True,random_sample,2026-05-06T20:13:15.476111
tos-045,summary,ride_share,answer_relevancy,4.000,0.8000,0,True,random_sample,2026-05-06T20:13:21.274035
tos-045,summary,ride_share,task_completion,4.000,0.8000,0,True,random_sample,2026-05-06T20:13:21.274035
tos-045,summary,ride_share,protocol_adherence,4.000,0.8000,0,True,random_sample,2026-05-06T20:13:21.274035
tos-045,summary,ride_share,faithfulness,4.000,0.8000,0,True,random_sample,2026-05-06T20:13:21.274035
tos-045,summary,ride_share,harm_flagging_accuracy,4.000,0.8000,0,True,random_sample,2026-05-06T20:13:21.274035
tos-046,summary,lodging_marketplace,answer_relevancy,3.333,0.6667,1,False,,2026-05-06T20:13:27.850054
tos-046,summary,lodging_marketplace,task_completion,3.667,0.7333,1,False,,2026-05-06T20:13:27.850054
tos-046,summary,lodging_marketplace,protocol_adherence,4.667,0.9333,1,False,,2026-05-06T20:13:27.850054
tos-046,summary,lodging_marketplace,faithfulness,4.333,0.8667,1,False,,2026-05-06T20:13:27.850054
tos-046,summary,lodging_marketplace,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T20:13:27.850054
tos-047,summary,infrastructure,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:13:34.273573
tos-047,summary,infrastructure,task_completion,4.000,0.8000,0,False,,2026-05-06T20:13:34.273573
tos-047,summary,infrastructure,protocol_adherence,5.000,1.0000,0,False,,2026-05-06T20:13:34.273573
tos-047,summary,infrastructure,faithfulness,3.333,0.6667,1,False,,2026-05-06T20:13:34.273573
tos-047,summary,infrastructure,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T20:13:34.273573
tos-048,summary,payments,answer_relevancy,4.000,0.8000,0,True,high_stakes_sector:payments,2026-05-06T20:13:40.457113
tos-048,summary,payments,task_completion,3.667,0.7333,1,True,high_stakes_sector:payments,2026-05-06T20:13:40.457113
tos-048,summary,payments,protocol_adherence,4.667,0.9333,1,True,high_stakes_sector:payments,2026-05-06T20:13:40.457113
tos-048,summary,payments,faithfulness,4.000,0.8000,0,True,high_stakes_sector:payments,2026-05-06T20:13:40.457113
tos-048,summary,payments,harm_flagging_accuracy,3.667,0.7333,1,True,high_stakes_sector:payments,2026-05-06T20:13:40.457113
tos-049,summary,e_commerce_platform,answer_relevancy,3.333,0.6667,1,False,,2026-05-06T20:13:48.355801
tos-049,summary,e_commerce_platform,task_completion,4.000,0.8000,0,False,,2026-05-06T20:13:48.355801
tos-049,summary,e_commerce_platform,protocol_adherence,5.000,1.0000,0,False,,2026-05-06T20:13:48.355801
tos-049,summary,e_commerce_platform,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:13:48.355801
tos-049,summary,e_commerce_platform,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T20:13:48.355801
tos-050,summary,non_profit_knowledge,answer_relevancy,4.000,0.8000,2,True,judge_disagreement:answer_relevancy(spread=2),2026-05-06T20:13:54.869383
tos-050,summary,non_profit_knowledge,task_completion,3.000,0.6000,0,True,judge_disagreement:answer_relevancy(spread=2),2026-05-06T20:13:54.869383
tos-050,summary,non_profit_knowledge,protocol_adherence,4.667,0.9333,1,True,judge_disagreement:answer_relevancy(spread=2),2026-05-06T20:13:54.869383
tos-050,summary,non_profit_knowledge,faithfulness,4.000,0.8000,0,True,judge_disagreement:answer_relevancy(spread=2),2026-05-06T20:13:54.869383
tos-050,summary,non_profit_knowledge,harm_flagging_accuracy,4.000,0.8000,0,True,judge_disagreement:answer_relevancy(spread=2),2026-05-06T20:13:54.869383
b-substantial-001,delta,,answer_relevancy,3.000,0.6000,0,False,,2026-05-06T20:14:01.072452
b-substantial-001,delta,,task_completion,4.667,0.9333,1,False,,2026-05-06T20:14:01.072452
b-substantial-001,delta,,protocol_adherence,4.667,0.9333,1,False,,2026-05-06T20:14:01.072452
b-substantial-001,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:14:01.072452
b-substantial-001,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T20:14:01.072452
b-substantial-001,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:14:01.072452
b-cosmetic-002,delta,,answer_relevancy,4.000,0.8000,0,True,judge_disagreement:delta_precision(spread=5),2026-05-06T20:14:07.958299
b-cosmetic-002,delta,,task_completion,5.000,1.0000,0,True,judge_disagreement:delta_precision(spread=5),2026-05-06T20:14:07.958299
b-cosmetic-002,delta,,protocol_adherence,5.000,1.0000,0,True,judge_disagreement:delta_precision(spread=5),2026-05-06T20:14:07.958299
b-cosmetic-002,delta,,faithfulness,4.000,0.8000,0,True,judge_disagreement:delta_precision(spread=5),2026-05-06T20:14:07.958299
b-cosmetic-002,delta,,harm_flagging_accuracy,5.000,1.0000,0,True,judge_disagreement:delta_precision(spread=5),2026-05-06T20:14:07.958299
b-cosmetic-002,delta,,delta_precision,3.000,0.6000,5,True,judge_disagreement:delta_precision(spread=5),2026-05-06T20:14:07.958299
b-mixed-003,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:14:14.077739
b-mixed-003,delta,,task_completion,4.333,0.8667,1,False,,2026-05-06T20:14:14.077739
b-mixed-003,delta,,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T20:14:14.077739
b-mixed-003,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:14:14.077739
b-mixed-003,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T20:14:14.077739
b-mixed-003,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:14:14.077739
b-substantial-001-rw,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:14:20.878630
b-substantial-001-rw,delta,,task_completion,4.333,0.8667,1,False,,2026-05-06T20:14:20.878630
b-substantial-001-rw,delta,,protocol_adherence,4.333,0.8667,1,False,,2026-05-06T20:14:20.878630
b-substantial-001-rw,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:14:20.878630
b-substantial-001-rw,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T20:14:20.878630
b-substantial-001-rw,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:14:20.878630
b-cosmetic-002-rw,delta,,answer_relevancy,3.333,0.6667,1,False,,2026-05-06T20:14:28.016947
b-cosmetic-002-rw,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:14:28.016947
b-cosmetic-002-rw,delta,,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T20:14:28.016947
b-cosmetic-002-rw,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:14:28.016947
b-cosmetic-002-rw,delta,,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T20:14:28.016947
b-cosmetic-002-rw,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:14:28.016947
b-substantial-003,delta,,answer_relevancy,3.667,0.7333,1,True,judge_disagreement:protocol_adherence(spread=3),2026-05-06T20:14:34.597865
b-substantial-003,delta,,task_completion,4.000,0.8000,0,True,judge_disagreement:protocol_adherence(spread=3),2026-05-06T20:14:34.597865
b-substantial-003,delta,,protocol_adherence,3.667,0.7333,3,True,judge_disagreement:protocol_adherence(spread=3),2026-05-06T20:14:34.597865
b-substantial-003,delta,,faithfulness,4.000,0.8000,0,True,judge_disagreement:protocol_adherence(spread=3),2026-05-06T20:14:34.597865
b-substantial-003,delta,,harm_flagging_accuracy,3.667,0.7333,1,True,judge_disagreement:protocol_adherence(spread=3),2026-05-06T20:14:34.597865
b-substantial-003,delta,,delta_precision,4.000,0.8000,0,True,judge_disagreement:protocol_adherence(spread=3),2026-05-06T20:14:34.597865
b-mixed-004,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:14:41.322760
b-mixed-004,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:14:41.322760
b-mixed-004,delta,,protocol_adherence,3.667,0.7333,1,False,,2026-05-06T20:14:41.322760
b-mixed-004,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:14:41.322760
b-mixed-004,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T20:14:41.322760
b-mixed-004,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:14:41.322760
b-substantial-005,delta,,answer_relevancy,3.333,0.6667,1,False,,2026-05-06T20:14:48.438312
b-substantial-005,delta,,task_completion,3.333,0.6667,1,False,,2026-05-06T20:14:48.438312
b-substantial-005,delta,,protocol_adherence,3.667,0.7333,1,False,,2026-05-06T20:14:48.438312
b-substantial-005,delta,,faithfulness,3.667,0.7333,1,False,,2026-05-06T20:14:48.438312
b-substantial-005,delta,,harm_flagging_accuracy,3.333,0.6667,1,False,,2026-05-06T20:14:48.438312
b-substantial-005,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:14:48.438312
b-substantial-006,delta,,answer_relevancy,3.667,0.7333,1,True,judge_disagreement:faithfulness(spread=4);low_score:faithfulness=0.53,2026-05-06T20:14:55.461396
b-substantial-006,delta,,task_completion,4.000,0.8000,0,True,judge_disagreement:faithfulness(spread=4);low_score:faithfulness=0.53,2026-05-06T20:14:55.461396
b-substantial-006,delta,,protocol_adherence,3.000,0.6000,0,True,judge_disagreement:faithfulness(spread=4);low_score:faithfulness=0.53,2026-05-06T20:14:55.461396
b-substantial-006,delta,,faithfulness,2.667,0.5333,4,True,judge_disagreement:faithfulness(spread=4);low_score:faithfulness=0.53,2026-05-06T20:14:55.461396
b-substantial-006,delta,,harm_flagging_accuracy,3.000,0.6000,0,True,judge_disagreement:faithfulness(spread=4);low_score:faithfulness=0.53,2026-05-06T20:14:55.461396
b-substantial-006,delta,,delta_precision,4.000,0.8000,0,True,judge_disagreement:faithfulness(spread=4);low_score:faithfulness=0.53,2026-05-06T20:14:55.461396
b-mixed-007,delta,,answer_relevancy,4.333,0.8667,1,False,,2026-05-06T20:15:04.002887
b-mixed-007,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:15:04.002887
b-mixed-007,delta,,protocol_adherence,4.667,0.9333,1,False,,2026-05-06T20:15:04.002887
b-mixed-007,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:15:04.002887
b-mixed-007,delta,,harm_flagging_accuracy,3.000,0.6000,0,False,,2026-05-06T20:15:04.002887
b-mixed-007,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:15:04.002887
b-substantial-008,delta,,answer_relevancy,3.667,0.7333,1,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T20:15:14.487424
b-substantial-008,delta,,task_completion,4.000,0.8000,0,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T20:15:14.487424
b-substantial-008,delta,,protocol_adherence,4.000,0.8000,2,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T20:15:14.487424
b-substantial-008,delta,,faithfulness,4.000,0.8000,0,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T20:15:14.487424
b-substantial-008,delta,,harm_flagging_accuracy,4.000,0.8000,0,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T20:15:14.487424
b-substantial-008,delta,,delta_precision,4.000,0.8000,0,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T20:15:14.487424
b-substantial-009,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:15:22.638065
b-substantial-009,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:15:22.638065
b-substantial-009,delta,,protocol_adherence,4.333,0.8667,1,False,,2026-05-06T20:15:22.638065
b-substantial-009,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:15:22.638065
b-substantial-009,delta,,harm_flagging_accuracy,3.000,0.6000,0,False,,2026-05-06T20:15:22.638065
b-substantial-009,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:15:22.638065
b-substantial-010,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:15:29.562199
b-substantial-010,delta,,task_completion,4.333,0.8667,1,False,,2026-05-06T20:15:29.562199
b-substantial-010,delta,,protocol_adherence,4.333,0.8667,1,False,,2026-05-06T20:15:29.562199
b-substantial-010,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:15:29.562199
b-substantial-010,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T20:15:29.562199
b-substantial-010,delta,,delta_precision,4.333,0.8667,1,False,,2026-05-06T20:15:29.562199
b-substantial-011,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:15:36.187573
b-substantial-011,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:15:36.187573
b-substantial-011,delta,,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T20:15:36.187573
b-substantial-011,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:15:36.187573
b-substantial-011,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T20:15:36.187573
b-substantial-011,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:15:36.187573
b-mixed-012,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:15:44.292435
b-mixed-012,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:15:44.292435
b-mixed-012,delta,,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T20:15:44.292435
b-mixed-012,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:15:44.292435
b-mixed-012,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T20:15:44.292435
b-mixed-012,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:15:44.292435
b-substantial-013,delta,,answer_relevancy,4.000,0.8000,0,True,random_sample,2026-05-06T20:15:51.586037
b-substantial-013,delta,,task_completion,4.000,0.8000,0,True,random_sample,2026-05-06T20:15:51.586037
b-substantial-013,delta,,protocol_adherence,4.000,0.8000,0,True,random_sample,2026-05-06T20:15:51.586037
b-substantial-013,delta,,faithfulness,4.000,0.8000,0,True,random_sample,2026-05-06T20:15:51.586037
b-substantial-013,delta,,harm_flagging_accuracy,4.000,0.8000,0,True,random_sample,2026-05-06T20:15:51.586037
b-substantial-013,delta,,delta_precision,4.333,0.8667,1,True,random_sample,2026-05-06T20:15:51.586037
b-mixed-014,delta,,answer_relevancy,4.333,0.8667,1,False,,2026-05-06T20:15:58.779086
b-mixed-014,delta,,task_completion,4.333,0.8667,1,False,,2026-05-06T20:15:58.779086
b-mixed-014,delta,,protocol_adherence,5.000,1.0000,0,False,,2026-05-06T20:15:58.779086
b-mixed-014,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:15:58.779086
b-mixed-014,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T20:15:58.779086
b-mixed-014,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:15:58.779086
b-mixed-015,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:16:05.568303
b-mixed-015,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:16:05.568303
b-mixed-015,delta,,protocol_adherence,3.667,0.7333,1,False,,2026-05-06T20:16:05.568303
b-mixed-015,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:16:05.568303
b-mixed-015,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T20:16:05.568303
b-mixed-015,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:16:05.568303
b-substantial-016,delta,,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T20:16:15.493715
b-substantial-016,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:16:15.493715
b-substantial-016,delta,,protocol_adherence,4.333,0.8667,1,False,,2026-05-06T20:16:15.493715
b-substantial-016,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:16:15.493715
b-substantial-016,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T20:16:15.493715
b-substantial-016,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:16:15.493715
b-mixed-017,delta,,answer_relevancy,3.333,0.6667,1,False,,2026-05-06T20:16:22.207285
b-mixed-017,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:16:22.207285
b-mixed-017,delta,,protocol_adherence,3.333,0.6667,1,False,,2026-05-06T20:16:22.207285
b-mixed-017,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:16:22.207285
b-mixed-017,delta,,harm_flagging_accuracy,3.000,0.6000,0,False,,2026-05-06T20:16:22.207285
b-mixed-017,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:16:22.207285
b-substantial-018,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:16:29.447443
b-substantial-018,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:16:29.447443
b-substantial-018,delta,,protocol_adherence,5.000,1.0000,0,False,,2026-05-06T20:16:29.447443
b-substantial-018,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:16:29.447443
b-substantial-018,delta,,harm_flagging_accuracy,4.333,0.8667,1,False,,2026-05-06T20:16:29.447443
b-substantial-018,delta,,delta_precision,4.333,0.8667,1,False,,2026-05-06T20:16:29.447443
b-mixed-019,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:16:36.998297
b-mixed-019,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:16:36.998297
b-mixed-019,delta,,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T20:16:36.998297
b-mixed-019,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:16:36.998297
b-mixed-019,delta,,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T20:16:36.998297
b-mixed-019,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:16:36.998297
b-substantial-020,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:16:43.923390
b-substantial-020,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:16:43.923390
b-substantial-020,delta,,protocol_adherence,3.667,0.7333,1,False,,2026-05-06T20:16:43.923390
b-substantial-020,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:16:43.923390
b-substantial-020,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T20:16:43.923390
b-substantial-020,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:16:43.923390
b-substantial-021,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:16:50.834018
b-substantial-021,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:16:50.834018
b-substantial-021,delta,,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T20:16:50.834018
b-substantial-021,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:16:50.834018
b-substantial-021,delta,,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T20:16:50.834018
b-substantial-021,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:16:50.834018
b-substantial-022,delta,,answer_relevancy,3.667,0.7333,1,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T20:16:57.366985
b-substantial-022,delta,,task_completion,4.000,0.8000,0,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T20:16:57.366985
b-substantial-022,delta,,protocol_adherence,4.000,0.8000,2,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T20:16:57.366985
b-substantial-022,delta,,faithfulness,3.667,0.7333,1,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T20:16:57.366985
b-substantial-022,delta,,harm_flagging_accuracy,3.667,0.7333,1,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T20:16:57.366985
b-substantial-022,delta,,delta_precision,4.333,0.8667,1,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T20:16:57.366985
b-substantial-023,delta,,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T20:17:04.270830
b-substantial-023,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:17:04.270830
b-substantial-023,delta,,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T20:17:04.270830
b-substantial-023,delta,,faithfulness,3.000,0.6000,0,False,,2026-05-06T20:17:04.270830
b-substantial-023,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T20:17:04.270830
b-substantial-023,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:17:04.270830
b-substantial-024,delta,,answer_relevancy,4.333,0.8667,1,False,,2026-05-06T20:17:11.574078
b-substantial-024,delta,,task_completion,5.000,1.0000,0,False,,2026-05-06T20:17:11.574078
b-substantial-024,delta,,protocol_adherence,5.000,1.0000,0,False,,2026-05-06T20:17:11.574078
b-substantial-024,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:17:11.574078
b-substantial-024,delta,,harm_flagging_accuracy,4.333,0.8667,1,False,,2026-05-06T20:17:11.574078
b-substantial-024,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:17:11.574078
b-mixed-025,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:17:17.787093
b-mixed-025,delta,,task_completion,4.333,0.8667,1,False,,2026-05-06T20:17:17.787093
b-mixed-025,delta,,protocol_adherence,4.667,0.9333,1,False,,2026-05-06T20:17:17.787093
b-mixed-025,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:17:17.787093
b-mixed-025,delta,,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T20:17:17.787093
b-mixed-025,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:17:17.787093
b-mixed-026,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:17:24.837823
b-mixed-026,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:17:24.837823
b-mixed-026,delta,,protocol_adherence,3.333,0.6667,1,False,,2026-05-06T20:17:24.837823
b-mixed-026,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:17:24.837823
b-mixed-026,delta,,harm_flagging_accuracy,3.000,0.6000,0,False,,2026-05-06T20:17:24.837823
b-mixed-026,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:17:24.837823
b-mixed-027,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:17:32.522215
b-mixed-027,delta,,task_completion,5.000,1.0000,0,False,,2026-05-06T20:17:32.522215
b-mixed-027,delta,,protocol_adherence,4.333,0.8667,1,False,,2026-05-06T20:17:32.522215
b-mixed-027,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:17:32.522215
b-mixed-027,delta,,harm_flagging_accuracy,4.333,0.8667,1,False,,2026-05-06T20:17:32.522215
b-mixed-027,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:17:32.522215
b-substantial-028,delta,,answer_relevancy,3.333,0.6667,1,False,,2026-05-06T20:17:39.763362
b-substantial-028,delta,,task_completion,3.667,0.7333,1,False,,2026-05-06T20:17:39.763362
b-substantial-028,delta,,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T20:17:39.763362
b-substantial-028,delta,,faithfulness,3.667,0.7333,1,False,,2026-05-06T20:17:39.763362
b-substantial-028,delta,,harm_flagging_accuracy,3.333,0.6667,1,False,,2026-05-06T20:17:39.763362
b-substantial-028,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:17:39.763362
b-substantial-029,delta,,answer_relevancy,4.000,0.8000,0,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T20:17:48.462128
b-substantial-029,delta,,task_completion,4.000,0.8000,0,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T20:17:48.462128
b-substantial-029,delta,,protocol_adherence,4.000,0.8000,2,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T20:17:48.462128
b-substantial-029,delta,,faithfulness,4.000,0.8000,0,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T20:17:48.462128
b-substantial-029,delta,,harm_flagging_accuracy,3.667,0.7333,1,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T20:17:48.462128
b-substantial-029,delta,,delta_precision,4.333,0.8667,1,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T20:17:48.462128
b-substantial-030,delta,,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T20:17:55.968544
b-substantial-030,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:17:55.968544
b-substantial-030,delta,,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T20:17:55.968544
b-substantial-030,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:17:55.968544
b-substantial-030,delta,,harm_flagging_accuracy,3.333,0.6667,1,False,,2026-05-06T20:17:55.968544
b-substantial-030,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:17:55.968544
b-substantial-031,delta,,answer_relevancy,3.333,0.6667,1,False,,2026-05-06T20:18:03.308104
b-substantial-031,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:18:03.308104
b-substantial-031,delta,,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T20:18:03.308104
b-substantial-031,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:18:03.308104
b-substantial-031,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T20:18:03.308104
b-substantial-031,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:18:03.308104
b-mixed-032,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:18:09.928895
b-mixed-032,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:18:09.928895
b-mixed-032,delta,,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T20:18:09.928895
b-mixed-032,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:18:09.928895
b-mixed-032,delta,,harm_flagging_accuracy,4.333,0.8667,1,False,,2026-05-06T20:18:09.928895
b-mixed-032,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:18:09.928895
b-mixed-033,delta,,answer_relevancy,3.333,0.6667,1,False,,2026-05-06T20:18:17.235311
b-mixed-033,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:18:17.235311
b-mixed-033,delta,,protocol_adherence,3.333,0.6667,1,False,,2026-05-06T20:18:17.235311
b-mixed-033,delta,,faithfulness,3.333,0.6667,1,False,,2026-05-06T20:18:17.235311
b-mixed-033,delta,,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T20:18:17.235311
b-mixed-033,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:18:17.235311
b-mixed-034,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:18:24.089220
b-mixed-034,delta,,task_completion,4.333,0.8667,1,False,,2026-05-06T20:18:24.089220
b-mixed-034,delta,,protocol_adherence,4.333,0.8667,1,False,,2026-05-06T20:18:24.089220
b-mixed-034,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:18:24.089220
b-mixed-034,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T20:18:24.089220
b-mixed-034,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T20:18:24.089220
b-mixed-035,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:18:31.084523
b-mixed-035,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T20:18:31.084523
b-mixed-035,delta,,protocol_adherence,3.667,0.7333,1,False,,2026-05-06T20:18:31.084523
