test_id,mode,sector,metric,mean_score_0_5,normalized_0_1,score_spread,review_required,review_reasons,timestamp
tos-041,summary,gaming_platform,harm_flagging_accuracy,3.333,0.6667,1,True,high_stakes_sector:gaming_platform;judge_disagreement:answer_relevancy(spread=2),2026-05-06T15:38:24.062582
tos-042,summary,gaming_platform,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T15:38:31.948808
tos-042,summary,gaming_platform,task_completion,4.000,0.8000,0,False,,2026-05-06T15:38:31.948808
tos-042,summary,gaming_platform,protocol_adherence,4.667,0.9333,1,False,,2026-05-06T15:38:31.948808
tos-042,summary,gaming_platform,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:38:31.948808
tos-042,summary,gaming_platform,harm_flagging_accuracy,4.333,0.8667,1,False,,2026-05-06T15:38:31.948808
tos-043,summary,gaming_platform,answer_relevancy,3.333,0.6667,1,False,,2026-05-06T15:38:38.386018
tos-043,summary,gaming_platform,task_completion,4.000,0.8000,0,False,,2026-05-06T15:38:38.386018
tos-043,summary,gaming_platform,protocol_adherence,4.667,0.9333,1,False,,2026-05-06T15:38:38.386018
tos-043,summary,gaming_platform,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:38:38.386018
tos-043,summary,gaming_platform,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T15:38:38.386018
tos-044,summary,food_delivery,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T15:38:44.394330
tos-044,summary,food_delivery,task_completion,3.667,0.7333,1,False,,2026-05-06T15:38:44.394330
tos-044,summary,food_delivery,protocol_adherence,4.333,0.8667,1,False,,2026-05-06T15:38:44.394330
tos-044,summary,food_delivery,faithfulness,3.667,0.7333,1,False,,2026-05-06T15:38:44.394330
tos-044,summary,food_delivery,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T15:38:44.394330
tos-045,summary,ride_share,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T15:38:51.583992
tos-045,summary,ride_share,task_completion,4.000,0.8000,0,False,,2026-05-06T15:38:51.583992
tos-045,summary,ride_share,protocol_adherence,4.667,0.9333,1,False,,2026-05-06T15:38:51.583992
tos-045,summary,ride_share,faithfulness,3.333,0.6667,1,False,,2026-05-06T15:38:51.583992
tos-045,summary,ride_share,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T15:38:51.583992
tos-046,summary,lodging_marketplace,answer_relevancy,3.333,0.6667,1,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T15:38:59.822927
tos-046,summary,lodging_marketplace,task_completion,3.667,0.7333,1,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T15:38:59.822927
tos-046,summary,lodging_marketplace,protocol_adherence,4.333,0.8667,2,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T15:38:59.822927
tos-046,summary,lodging_marketplace,faithfulness,3.667,0.7333,1,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T15:38:59.822927
tos-046,summary,lodging_marketplace,harm_flagging_accuracy,3.333,0.6667,1,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T15:38:59.822927
tos-047,summary,infrastructure,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:39:06.224648
tos-047,summary,infrastructure,task_completion,4.000,0.8000,0,False,,2026-05-06T15:39:06.224648
tos-047,summary,infrastructure,protocol_adherence,4.333,0.8667,1,False,,2026-05-06T15:39:06.224648
tos-047,summary,infrastructure,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:39:06.224648
tos-047,summary,infrastructure,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T15:39:06.224648
tos-048,summary,payments,answer_relevancy,4.000,0.8000,0,True,high_stakes_sector:payments,2026-05-06T15:39:13.451667
tos-048,summary,payments,task_completion,3.667,0.7333,1,True,high_stakes_sector:payments,2026-05-06T15:39:13.451667
tos-048,summary,payments,protocol_adherence,4.333,0.8667,1,True,high_stakes_sector:payments,2026-05-06T15:39:13.451667
tos-048,summary,payments,faithfulness,3.333,0.6667,1,True,high_stakes_sector:payments,2026-05-06T15:39:13.451667
tos-048,summary,payments,harm_flagging_accuracy,3.667,0.7333,1,True,high_stakes_sector:payments,2026-05-06T15:39:13.451667
tos-049,summary,e_commerce_platform,answer_relevancy,3.000,0.6000,0,False,,2026-05-06T15:39:21.046558
tos-049,summary,e_commerce_platform,task_completion,3.000,0.6000,0,False,,2026-05-06T15:39:21.046558
tos-049,summary,e_commerce_platform,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T15:39:21.046558
tos-049,summary,e_commerce_platform,faithfulness,3.000,0.6000,0,False,,2026-05-06T15:39:21.046558
tos-049,summary,e_commerce_platform,harm_flagging_accuracy,3.333,0.6667,1,False,,2026-05-06T15:39:21.046558
tos-050,summary,non_profit_knowledge,answer_relevancy,3.667,0.7333,1,True,random_sample,2026-05-06T15:39:28.269409
tos-050,summary,non_profit_knowledge,task_completion,3.667,0.7333,1,True,random_sample,2026-05-06T15:39:28.269409
tos-050,summary,non_profit_knowledge,protocol_adherence,4.667,0.9333,1,True,random_sample,2026-05-06T15:39:28.269409
tos-050,summary,non_profit_knowledge,faithfulness,4.000,0.8000,0,True,random_sample,2026-05-06T15:39:28.269409
tos-050,summary,non_profit_knowledge,harm_flagging_accuracy,3.333,0.6667,1,True,random_sample,2026-05-06T15:39:28.269409
b-substantial-001,delta,,answer_relevancy,4.333,0.8667,1,False,,2026-05-06T15:39:36.121453
b-substantial-001,delta,,task_completion,4.333,0.8667,1,False,,2026-05-06T15:39:36.121453
b-substantial-001,delta,,protocol_adherence,5.000,1.0000,0,False,,2026-05-06T15:39:36.121453
b-substantial-001,delta,,faithfulness,4.333,0.8667,1,False,,2026-05-06T15:39:36.121453
b-substantial-001,delta,,harm_flagging_accuracy,5.000,1.0000,0,False,,2026-05-06T15:39:36.121453
b-substantial-001,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:39:36.121453
b-cosmetic-002,delta,,answer_relevancy,3.333,0.6667,1,True,judge_disagreement:protocol_adherence(spread=2);judge_disagreement:faithfulness(spread=3);judge_disagreement:harm_flagging_accuracy(spread=5);low_score:harm_flagging_accuracy=0.47,2026-05-06T15:39:45.054374
b-cosmetic-002,delta,,task_completion,4.000,0.8000,0,True,judge_disagreement:protocol_adherence(spread=2);judge_disagreement:faithfulness(spread=3);judge_disagreement:harm_flagging_accuracy(spread=5);low_score:harm_flagging_accuracy=0.47,2026-05-06T15:39:45.054374
b-cosmetic-002,delta,,protocol_adherence,3.000,0.6000,2,True,judge_disagreement:protocol_adherence(spread=2);judge_disagreement:faithfulness(spread=3);judge_disagreement:harm_flagging_accuracy(spread=5);low_score:harm_flagging_accuracy=0.47,2026-05-06T15:39:45.054374
b-cosmetic-002,delta,,faithfulness,3.000,0.6000,3,True,judge_disagreement:protocol_adherence(spread=2);judge_disagreement:faithfulness(spread=3);judge_disagreement:harm_flagging_accuracy(spread=5);low_score:harm_flagging_accuracy=0.47,2026-05-06T15:39:45.054374
b-cosmetic-002,delta,,harm_flagging_accuracy,2.333,0.4667,5,True,judge_disagreement:protocol_adherence(spread=2);judge_disagreement:faithfulness(spread=3);judge_disagreement:harm_flagging_accuracy(spread=5);low_score:harm_flagging_accuracy=0.47,2026-05-06T15:39:45.054374
b-cosmetic-002,delta,,delta_precision,4.000,0.8000,0,True,judge_disagreement:protocol_adherence(spread=2);judge_disagreement:faithfulness(spread=3);judge_disagreement:harm_flagging_accuracy(spread=5);low_score:harm_flagging_accuracy=0.47,2026-05-06T15:39:45.054374
b-mixed-003,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:39:53.913891
b-mixed-003,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T15:39:53.913891
b-mixed-003,delta,,protocol_adherence,3.667,0.7333,1,False,,2026-05-06T15:39:53.913891
b-mixed-003,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:39:53.913891
b-mixed-003,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T15:39:53.913891
b-mixed-003,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:39:53.913891
b-substantial-001-rw,delta,,answer_relevancy,3.667,0.7333,1,True,random_sample,2026-05-06T15:40:12.005460
b-substantial-001-rw,delta,,task_completion,4.000,0.8000,0,True,random_sample,2026-05-06T15:40:12.005460
b-substantial-001-rw,delta,,protocol_adherence,4.000,0.8000,0,True,random_sample,2026-05-06T15:40:12.005460
b-substantial-001-rw,delta,,faithfulness,4.000,0.8000,0,True,random_sample,2026-05-06T15:40:12.005460
b-substantial-001-rw,delta,,harm_flagging_accuracy,4.000,0.8000,0,True,random_sample,2026-05-06T15:40:12.005460
b-substantial-001-rw,delta,,delta_precision,4.000,0.8000,0,True,random_sample,2026-05-06T15:40:12.005460
b-cosmetic-002-rw,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:40:20.513604
b-cosmetic-002-rw,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T15:40:20.513604
b-cosmetic-002-rw,delta,,protocol_adherence,3.667,0.7333,1,False,,2026-05-06T15:40:20.513604
b-cosmetic-002-rw,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:40:20.513604
b-cosmetic-002-rw,delta,,harm_flagging_accuracy,3.000,0.6000,0,False,,2026-05-06T15:40:20.513604
b-cosmetic-002-rw,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:40:20.513604
b-substantial-003,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:40:33.030049
b-substantial-003,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T15:40:33.030049
b-substantial-003,delta,,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T15:40:33.030049
b-substantial-003,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:40:33.030049
b-substantial-003,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T15:40:33.030049
b-substantial-003,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:40:33.030049
b-mixed-004,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:40:42.424034
b-mixed-004,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T15:40:42.424034
b-mixed-004,delta,,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T15:40:42.424034
b-mixed-004,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:40:42.424034
b-mixed-004,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T15:40:42.424034
b-mixed-004,delta,,delta_precision,3.667,0.7333,1,False,,2026-05-06T15:40:42.424034
b-substantial-005,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:40:50.647072
b-substantial-005,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T15:40:50.647072
b-substantial-005,delta,,protocol_adherence,4.667,0.9333,1,False,,2026-05-06T15:40:50.647072
b-substantial-005,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:40:50.647072
b-substantial-005,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T15:40:50.647072
b-substantial-005,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:40:50.647072
b-substantial-006,delta,,answer_relevancy,4.333,0.8667,1,False,,2026-05-06T15:40:58.990036
b-substantial-006,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T15:40:58.990036
b-substantial-006,delta,,protocol_adherence,4.333,0.8667,1,False,,2026-05-06T15:40:58.990036
b-substantial-006,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:40:58.990036
b-substantial-006,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T15:40:58.990036
b-substantial-006,delta,,delta_precision,4.667,0.9333,1,False,,2026-05-06T15:40:58.990036
b-mixed-007,delta,,answer_relevancy,4.667,0.9333,1,False,,2026-05-06T15:41:07.911290
b-mixed-007,delta,,task_completion,3.667,0.7333,1,False,,2026-05-06T15:41:07.911290
b-mixed-007,delta,,protocol_adherence,3.333,0.6667,1,False,,2026-05-06T15:41:07.911290
b-mixed-007,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:41:07.911290
b-mixed-007,delta,,harm_flagging_accuracy,3.000,0.6000,0,False,,2026-05-06T15:41:07.911290
b-mixed-007,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:41:07.911290
b-substantial-008,delta,,answer_relevancy,2.667,0.5333,4,True,judge_disagreement:answer_relevancy(spread=4);judge_disagreement:protocol_adherence(spread=2),2026-05-06T15:41:16.715273
b-substantial-008,delta,,task_completion,4.000,0.8000,0,True,judge_disagreement:answer_relevancy(spread=4);judge_disagreement:protocol_adherence(spread=2),2026-05-06T15:41:16.715273
b-substantial-008,delta,,protocol_adherence,3.667,0.7333,2,True,judge_disagreement:answer_relevancy(spread=4);judge_disagreement:protocol_adherence(spread=2),2026-05-06T15:41:16.715273
b-substantial-008,delta,,faithfulness,4.000,0.8000,0,True,judge_disagreement:answer_relevancy(spread=4);judge_disagreement:protocol_adherence(spread=2),2026-05-06T15:41:16.715273
b-substantial-008,delta,,harm_flagging_accuracy,3.000,0.6000,0,True,judge_disagreement:answer_relevancy(spread=4);judge_disagreement:protocol_adherence(spread=2),2026-05-06T15:41:16.715273
b-substantial-008,delta,,delta_precision,4.000,0.8000,0,True,judge_disagreement:answer_relevancy(spread=4);judge_disagreement:protocol_adherence(spread=2),2026-05-06T15:41:16.715273
b-substantial-009,delta,,answer_relevancy,3.333,0.6667,1,False,,2026-05-06T15:41:24.576279
b-substantial-009,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T15:41:24.576279
b-substantial-009,delta,,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T15:41:24.576279
b-substantial-009,delta,,faithfulness,4.333,0.8667,1,False,,2026-05-06T15:41:24.576279
b-substantial-009,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T15:41:24.576279
b-substantial-009,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:41:24.576279
b-substantial-010,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:41:32.910934
b-substantial-010,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T15:41:32.910934
b-substantial-010,delta,,protocol_adherence,4.667,0.9333,1,False,,2026-05-06T15:41:32.910934
b-substantial-010,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:41:32.910934
b-substantial-010,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T15:41:32.910934
b-substantial-010,delta,,delta_precision,4.333,0.8667,1,False,,2026-05-06T15:41:32.910934
b-substantial-011,delta,,answer_relevancy,3.333,0.6667,1,False,,2026-05-06T15:41:41.382739
b-substantial-011,delta,,task_completion,5.000,1.0000,0,False,,2026-05-06T15:41:41.382739
b-substantial-011,delta,,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T15:41:41.382739
b-substantial-011,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:41:41.382739
b-substantial-011,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T15:41:41.382739
b-substantial-011,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:41:41.382739
b-mixed-012,delta,,answer_relevancy,4.333,0.8667,1,False,,2026-05-06T15:41:50.465613
b-mixed-012,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T15:41:50.465613
b-mixed-012,delta,,protocol_adherence,4.667,0.9333,1,False,,2026-05-06T15:41:50.465613
b-mixed-012,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:41:50.465613
b-mixed-012,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T15:41:50.465613
b-mixed-012,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:41:50.465613
b-substantial-013,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:41:59.243866
b-substantial-013,delta,,task_completion,4.333,0.8667,1,False,,2026-05-06T15:41:59.243866
b-substantial-013,delta,,protocol_adherence,5.000,1.0000,0,False,,2026-05-06T15:41:59.243866
b-substantial-013,delta,,faithfulness,4.667,0.9333,1,False,,2026-05-06T15:41:59.243866
b-substantial-013,delta,,harm_flagging_accuracy,4.333,0.8667,1,False,,2026-05-06T15:41:59.243866
b-substantial-013,delta,,delta_precision,5.000,1.0000,0,False,,2026-05-06T15:41:59.243866
b-mixed-014,delta,,answer_relevancy,4.000,0.8000,0,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T15:42:07.232497
b-mixed-014,delta,,task_completion,4.000,0.8000,0,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T15:42:07.232497
b-mixed-014,delta,,protocol_adherence,4.000,0.8000,2,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T15:42:07.232497
b-mixed-014,delta,,faithfulness,4.000,0.8000,0,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T15:42:07.232497
b-mixed-014,delta,,harm_flagging_accuracy,3.333,0.6667,1,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T15:42:07.232497
b-mixed-014,delta,,delta_precision,4.333,0.8667,1,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T15:42:07.232497
b-mixed-015,delta,,answer_relevancy,2.667,0.5333,4,True,judge_disagreement:answer_relevancy(spread=4),2026-05-06T15:42:15.986079
b-mixed-015,delta,,task_completion,4.000,0.8000,0,True,judge_disagreement:answer_relevancy(spread=4),2026-05-06T15:42:15.986079
b-mixed-015,delta,,protocol_adherence,4.333,0.8667,1,True,judge_disagreement:answer_relevancy(spread=4),2026-05-06T15:42:15.986079
b-mixed-015,delta,,faithfulness,4.000,0.8000,0,True,judge_disagreement:answer_relevancy(spread=4),2026-05-06T15:42:15.986079
b-mixed-015,delta,,harm_flagging_accuracy,4.333,0.8667,1,True,judge_disagreement:answer_relevancy(spread=4),2026-05-06T15:42:15.986079
b-mixed-015,delta,,delta_precision,4.000,0.8000,0,True,judge_disagreement:answer_relevancy(spread=4),2026-05-06T15:42:15.986079
b-substantial-016,delta,,answer_relevancy,3.333,0.6667,1,False,,2026-05-06T15:42:23.928172
b-substantial-016,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T15:42:23.928172
b-substantial-016,delta,,protocol_adherence,4.333,0.8667,1,False,,2026-05-06T15:42:23.928172
b-substantial-016,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:42:23.928172
b-substantial-016,delta,,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T15:42:23.928172
b-substantial-016,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:42:23.928172
b-mixed-017,delta,,answer_relevancy,4.333,0.8667,1,False,,2026-05-06T15:42:33.089888
b-mixed-017,delta,,task_completion,4.667,0.9333,1,False,,2026-05-06T15:42:33.089888
b-mixed-017,delta,,protocol_adherence,4.333,0.8667,1,False,,2026-05-06T15:42:33.089888
b-mixed-017,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:42:33.089888
b-mixed-017,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T15:42:33.089888
b-mixed-017,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:42:33.089888
b-substantial-018,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:42:42.351249
b-substantial-018,delta,,task_completion,4.333,0.8667,1,False,,2026-05-06T15:42:42.351249
b-substantial-018,delta,,protocol_adherence,4.667,0.9333,1,False,,2026-05-06T15:42:42.351249
b-substantial-018,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:42:42.351249
b-substantial-018,delta,,harm_flagging_accuracy,4.333,0.8667,1,False,,2026-05-06T15:42:42.351249
b-substantial-018,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:42:42.351249
b-mixed-019,delta,,answer_relevancy,4.000,0.8000,0,True,judge_disagreement:harm_flagging_accuracy(spread=3);low_score:harm_flagging_accuracy=0.40,2026-05-06T15:42:50.920482
b-mixed-019,delta,,task_completion,4.000,0.8000,0,True,judge_disagreement:harm_flagging_accuracy(spread=3);low_score:harm_flagging_accuracy=0.40,2026-05-06T15:42:50.920482
b-mixed-019,delta,,protocol_adherence,4.333,0.8667,1,True,judge_disagreement:harm_flagging_accuracy(spread=3);low_score:harm_flagging_accuracy=0.40,2026-05-06T15:42:50.920482
b-mixed-019,delta,,faithfulness,4.000,0.8000,0,True,judge_disagreement:harm_flagging_accuracy(spread=3);low_score:harm_flagging_accuracy=0.40,2026-05-06T15:42:50.920482
b-mixed-019,delta,,harm_flagging_accuracy,2.000,0.4000,3,True,judge_disagreement:harm_flagging_accuracy(spread=3);low_score:harm_flagging_accuracy=0.40,2026-05-06T15:42:50.920482
b-mixed-019,delta,,delta_precision,4.000,0.8000,0,True,judge_disagreement:harm_flagging_accuracy(spread=3);low_score:harm_flagging_accuracy=0.40,2026-05-06T15:42:50.920482
b-substantial-020,delta,,answer_relevancy,4.333,0.8667,1,False,,2026-05-06T15:43:00.413123
b-substantial-020,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T15:43:00.413123
b-substantial-020,delta,,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T15:43:00.413123
b-substantial-020,delta,,faithfulness,3.333,0.6667,1,False,,2026-05-06T15:43:00.413123
b-substantial-020,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T15:43:00.413123
b-substantial-020,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:43:00.413123
b-substantial-021,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:43:09.474506
b-substantial-021,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T15:43:09.474506
b-substantial-021,delta,,protocol_adherence,4.333,0.8667,1,False,,2026-05-06T15:43:09.474506
b-substantial-021,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:43:09.474506
b-substantial-021,delta,,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T15:43:09.474506
b-substantial-021,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:43:09.474506
b-substantial-022,delta,,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T15:43:19.114479
b-substantial-022,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T15:43:19.114479
b-substantial-022,delta,,protocol_adherence,4.333,0.8667,1,False,,2026-05-06T15:43:19.114479
b-substantial-022,delta,,faithfulness,3.667,0.7333,1,False,,2026-05-06T15:43:19.114479
b-substantial-022,delta,,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T15:43:19.114479
b-substantial-022,delta,,delta_precision,3.667,0.7333,1,False,,2026-05-06T15:43:19.114479
b-substantial-023,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:43:26.936745
b-substantial-023,delta,,task_completion,5.000,1.0000,0,False,,2026-05-06T15:43:26.936745
b-substantial-023,delta,,protocol_adherence,4.667,0.9333,1,False,,2026-05-06T15:43:26.936745
b-substantial-023,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:43:26.936745
b-substantial-023,delta,,harm_flagging_accuracy,4.333,0.8667,1,False,,2026-05-06T15:43:26.936745
b-substantial-023,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:43:26.936745
b-substantial-024,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:43:36.516030
b-substantial-024,delta,,task_completion,4.333,0.8667,1,False,,2026-05-06T15:43:36.516030
b-substantial-024,delta,,protocol_adherence,3.667,0.7333,1,False,,2026-05-06T15:43:36.516030
b-substantial-024,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:43:36.516030
b-substantial-024,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T15:43:36.516030
b-substantial-024,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:43:36.516030
b-mixed-025,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:43:45.048255
b-mixed-025,delta,,task_completion,3.667,0.7333,1,False,,2026-05-06T15:43:45.048255
b-mixed-025,delta,,protocol_adherence,3.667,0.7333,1,False,,2026-05-06T15:43:45.048255
b-mixed-025,delta,,faithfulness,3.667,0.7333,1,False,,2026-05-06T15:43:45.048255
b-mixed-025,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T15:43:45.048255
b-mixed-025,delta,,delta_precision,4.333,0.8667,1,False,,2026-05-06T15:43:45.048255
b-mixed-026,delta,,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T15:43:52.764673
b-mixed-026,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T15:43:52.764673
b-mixed-026,delta,,protocol_adherence,3.667,0.7333,1,False,,2026-05-06T15:43:52.764673
b-mixed-026,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:43:52.764673
b-mixed-026,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T15:43:52.764673
b-mixed-026,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:43:52.764673
b-mixed-027,delta,,answer_relevancy,4.000,0.8000,0,True,judge_disagreement:harm_flagging_accuracy(spread=2),2026-05-06T15:45:22.422233
b-mixed-027,delta,,task_completion,4.333,0.8667,1,True,judge_disagreement:harm_flagging_accuracy(spread=2),2026-05-06T15:45:22.422233
b-mixed-027,delta,,protocol_adherence,4.000,0.8000,0,True,judge_disagreement:harm_flagging_accuracy(spread=2),2026-05-06T15:45:22.422233
b-mixed-027,delta,,faithfulness,4.333,0.8667,1,True,judge_disagreement:harm_flagging_accuracy(spread=2),2026-05-06T15:45:22.422233
b-mixed-027,delta,,harm_flagging_accuracy,4.000,0.8000,2,True,judge_disagreement:harm_flagging_accuracy(spread=2),2026-05-06T15:45:22.422233
b-mixed-027,delta,,delta_precision,4.000,0.8000,0,True,judge_disagreement:harm_flagging_accuracy(spread=2),2026-05-06T15:45:22.422233
b-substantial-028,delta,,answer_relevancy,3.333,0.6667,1,False,,2026-05-06T15:45:34.243542
b-substantial-028,delta,,task_completion,3.333,0.6667,1,False,,2026-05-06T15:45:34.243542
b-substantial-028,delta,,protocol_adherence,3.667,0.7333,1,False,,2026-05-06T15:45:34.243542
b-substantial-028,delta,,faithfulness,3.333,0.6667,1,False,,2026-05-06T15:45:34.243542
b-substantial-028,delta,,harm_flagging_accuracy,3.000,0.6000,0,False,,2026-05-06T15:45:34.243542
b-substantial-028,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:45:34.243542
b-substantial-029,delta,,answer_relevancy,4.000,0.8000,0,True,random_sample,2026-05-06T15:45:50.047468
b-substantial-029,delta,,task_completion,4.000,0.8000,0,True,random_sample,2026-05-06T15:45:50.047468
b-substantial-029,delta,,protocol_adherence,4.000,0.8000,0,True,random_sample,2026-05-06T15:45:50.047468
b-substantial-029,delta,,faithfulness,4.000,0.8000,0,True,random_sample,2026-05-06T15:45:50.047468
b-substantial-029,delta,,harm_flagging_accuracy,3.333,0.6667,1,True,random_sample,2026-05-06T15:45:50.047468
b-substantial-029,delta,,delta_precision,4.000,0.8000,0,True,random_sample,2026-05-06T15:45:50.047468
b-substantial-030,delta,,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T15:45:59.589283
b-substantial-030,delta,,task_completion,4.000,0.8000,0,False,,2026-05-06T15:45:59.589283
b-substantial-030,delta,,protocol_adherence,4.333,0.8667,1,False,,2026-05-06T15:45:59.589283
b-substantial-030,delta,,faithfulness,4.000,0.8000,0,False,,2026-05-06T15:45:59.589283
b-substantial-030,delta,,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T15:45:59.589283
b-substantial-030,delta,,delta_precision,4.000,0.8000,0,False,,2026-05-06T15:45:59.589283
